source,target
paper_38298332,author_J T Ebogo-Belobo
paper_38298332,author_C Kengne-Ndé
paper_38298332,author_D S Mbaga
paper_38298332,author_A Bowo-Ngandji
paper_38298332,author_J L Ondigui Ndzie
paper_38298332,author_R Kenfack-Momo
paper_38298332,author_S Tchatchouang
paper_38298332,author_R Lontuo Fogang
paper_38298332,author_E Zeuko'o Menkem
paper_38298332,author_G I Kame-Ngasse
paper_38298332,author_J N Magoudjou-Pekam
paper_38298332,author_S Puzelli
paper_38298332,author_L Lucentini
paper_38298332,author_C Veneri
paper_38298332,author_P Mancini
paper_38298332,author_G Bonanno Ferraro
paper_38298332,author_M Iaconelli
paper_38298332,author_C Del Giudice
paper_38298332,author_D Brandtner
paper_38298332,author_E Suffredini
paper_38298332,author_G La Rosa
paper_28521465,author_Lin Hao
paper_28521465,author_Yan Zhao
paper_28521465,author_Zhi-Gang Li
paper_28521465,author_Hou-Guang He
paper_28521465,author_Qing Liang
paper_28521465,author_Zhi-Guo Zhang
paper_28521465,author_Zhen-Duo Shi
paper_28521465,author_Pei-Ying Zhang
paper_28521465,author_Cong-Hui Han
paper_35174091,author_Danfeng Guo
paper_35174091,author_Xiaodan Zhang
paper_35174091,author_Honglei Cui
paper_35174091,author_Dongsheng Yu
paper_35174091,author_Huapeng Zhang
paper_35174091,author_Xiaoyi Shi
paper_35174091,author_Chun Pang
paper_35174091,author_Jie Li
paper_35174091,author_Wenzhi Guo
paper_35174091,author_Shuijun Zhang
paper_38204657,author_Lina Ma
paper_38204657,author_Travis B Sullivan
paper_38204657,author_Kimberly M Rieger-Christ
paper_38204657,author_Ilyas Yambayev
paper_38204657,author_Qing Zhao
paper_38204657,author_Sara E Higgins
paper_38204657,author_Osman H Yilmaz
paper_38204657,author_Lila Sultan
paper_38204657,author_Elliot L Servais
paper_38204657,author_Kei Suzuki
paper_38204657,author_Eric J Burks
paper_30254102,author_Zhenhua Zhang
paper_30254102,author_Yong Wang
paper_30254102,author_Wei Zhang
paper_30254102,author_Junyan Li
paper_30254102,author_Weiliang Liu
paper_30254102,author_Wenming Lu
paper_38357658,author_Bourlaye Fofana
paper_38357658,author_Braulio Soto-Cerda
paper_38357658,author_Moshin Zaidi
paper_38357658,author_David Main
paper_38357658,author_Sherry Fillmore
paper_38070841,author_Weiyi Pan
paper_38070841,author_Tao Tao
paper_38070841,author_Yishu Qiu
paper_38070841,author_Xiao Zhu
paper_38070841,author_Xiaorong Zhou
paper_38136554,author_Raya Soltane
paper_38136554,author_Nuha Almulla
paper_38136554,author_Ahlam Alasiri
paper_38136554,author_Nabila F Elashmawy
paper_38136554,author_Alaa T Qumsani
paper_38136554,author_Fatimah M Alshehrei
paper_38136554,author_Doaa El-Ghareeb Keshek
paper_38136554,author_Taha Alqadi
paper_38136554,author_Saleh Bakheet Al-Ghamdi
paper_38136554,author_Abdou Kamal Allayeh
paper_26037728,author_Mohamed Rezk
paper_26037728,author_Ragab Dawood
paper_26037728,author_Mohamed Abo-Elnasr
paper_26037728,author_Alaa Al Halaby
paper_26037728,author_Hala Marawan
paper_38077058,author_Chenchen Li
paper_38077058,author_Hanna Shin
paper_38077058,author_Dheeraj Bhavanasi
paper_38077058,author_Mai Liu
paper_38077058,author_Xiang Yu
paper_38077058,author_Scott A Peslak
paper_38077058,author_Xiaolei Liu
paper_38077058,author_Juan R Alvarez-Dominguez
paper_38077058,author_Gerd A Blobel
paper_38077058,author_Brian D Gregory
paper_38077058,author_Jian Huang
paper_38077058,author_Peter S Klein
paper_38205180,author_Jiangping Ren
paper_38205180,author_Feng Ling
paper_38205180,author_Ying Liu
paper_38205180,author_Jimin Sun
paper_38057632,author_Guilherme Luiz da Rocha
paper_38057632,author_Dimitrius Santiago Passos Simões Fróes Guimarães
paper_38057632,author_Marcos Vinicius da Cruz
paper_38057632,author_Daniela Sayuri Mizobuti
paper_38057632,author_Heloina Nathalliê Mariano da Silva
paper_38057632,author_Elaine Cristina Leite Pereira
paper_38057632,author_Leonardo Reis Silveira
paper_38057632,author_Elaine Minatel
paper_38112688,author_Mariam Cherri
paper_38112688,author_J Fernanda Romero
paper_38112688,author_Luca Steiner
paper_38112688,author_Mathias Dimde
paper_38112688,author_Hanna Koeppe
paper_38112688,author_Beate Paulus
paper_38112688,author_Ehsan Mohammadifar
paper_38112688,author_Rainer Haag
paper_25963391,author_Sha Liu
paper_25963391,author_Xiaofen Pan
paper_25963391,author_Qin Yang
paper_25963391,author_Lu Wen
paper_25963391,author_Yao Jiang
paper_25963391,author_Yingchao Zhao
paper_25963391,author_Guiling Li
paper_39619576,author_Murugan Palanikumar
paper_39619576,author_Nasreen Kausar
paper_39619576,author_Ebru Ozbilge
paper_39619576,author_Tonguc Cagin
paper_39619576,author_Dragan Pamucar
paper_38071482,author_Daniel R Roe
paper_38071482,author_Bernard R Brooks
paper_36277019,author_Hongyu Shi
paper_36277019,author_Li Wang
paper_36277019,author_Ting Zeng
paper_36277019,author_Yuewei Li
paper_36277019,author_Haiyan Xu
paper_36277019,author_Xin Sui
paper_36277019,author_Ruitong Gao
paper_36277019,author_Feng Li
paper_38064843,author_Honglei Liu
paper_38064843,author_Yi Shi
paper_38064843,author_Ao Li
paper_38064843,author_Minghui Wang
paper_38074904,author_Jessica R Zehnpfennig
paper_38074904,author_Andrew R Mahon
paper_35607426,author_Gang Li
paper_35607426,author_Guoheng Ren
paper_30030293,author_Chen Cheng
paper_30030293,author_Na Tang
paper_30030293,author_Jiaxin Li
paper_30030293,author_Shiwei Cao
paper_30030293,author_Tongtong Zhang
paper_30030293,author_Xiaofei Wei
paper_30030293,author_Haoyi Wang
paper_38817809,author_Marius Vital
paper_38817809,author_Ylenia Heinrich-Sanchez
paper_38161240,author_Mariya Zhukova
paper_38161240,author_Paul Schedl
paper_38161240,author_Yulii V Shidlovskii
paper_38807440,author_Afsaneh Sadeghzadeh-Bazargan
paper_38807440,author_Arezoo Pashaei
paper_38807440,author_Mohammadreza Ghassemi
paper_38807440,author_Abbas Dehghani
paper_38807440,author_Mojtaba Shafiei
paper_38807440,author_Azadeh Goodarzi
paper_35005013,author_Wanjun Zhou
paper_35005013,author_Jiawu Wang
paper_35005013,author_Chengyun Hu
paper_35005013,author_Feibiao Dai
paper_35005013,author_Zhetao Zhang
paper_35005013,author_Chuanyao Li
paper_35005013,author_Chaoliang Tang
paper_35005013,author_Yanhu Xie
paper_38272812,author_Haili Qi
paper_38272812,author_Zhimin Wang
paper_38272812,author_Feifei Shen
paper_38272812,author_Wei Yu
paper_38272812,author_Shasha Duan
paper_38272812,author_Xiaohuan Li
paper_38272812,author_Xiao Huang
paper_31322233,author_Na Li
paper_31322233,author_Tian Yang
paper_31322233,author_Wenqian Yu
paper_31322233,author_Hao Liu
paper_31322233,author_Chong Qiao
paper_31322233,author_Caixia Liu
paper_37961535,author_Fernanda G Kugeratski
paper_37961535,author_Valerie S LeBleu
paper_37961535,author_Dara P Dowlatshahi
paper_37961535,author_Hikaru Sugimoto
paper_37961535,author_Kent A Arian
paper_37961535,author_Yibo Fan
paper_37961535,author_Li Huang
paper_37961535,author_Danielle Wells
paper_37961535,author_Sergio Lilla
paper_37961535,author_Kelly Hodge
paper_37961535,author_Sara Zanivan
paper_37961535,author_Kathleen M McAndrews
paper_37961535,author_Raghu Kalluri
paper_37955372,author_Yi-Kai Liu
paper_37955372,author_Zhuojun Luo
paper_37955372,author_Anton Iliuk
paper_37955372,author_Weiguo Andy Tao
paper_26893689,author_Qiulin Huang
paper_26893689,author_Xuan Liu
paper_26893689,author_Chao Cao
paper_26893689,author_Junyue Lei
paper_26893689,author_Dong Han
paper_26893689,author_Guodong Chen
paper_26893689,author_Jia Yu
paper_26893689,author_Linxi Chen
paper_26893689,author_Deguan Lv
paper_26893689,author_Zhongyu Li
paper_35795764,author_Hui Zhao
paper_35795764,author_Jian Zhang
paper_38106168,author_Lauren J Hodkinson
paper_38106168,author_Julia Gross
paper_38106168,author_Casey A Schmidt
paper_38106168,author_Pamela P Diaz-Saldana
paper_38106168,author_Tsutomo Aoki
paper_38106168,author_Leila E Rieder
paper_21655231,author_Archita Das
paper_21655231,author_Neekkan Dey
paper_21655231,author_Arunava Ghosh
paper_21655231,author_Tanusree Das
paper_21655231,author_Indu B Chatterjee
paper_36324898,author_Maryamsadat Shahidi
paper_36324898,author_Omid Abazari
paper_36324898,author_Parisa Dayati
paper_36324898,author_Bibi Fatemeh Haghiralsadat
paper_36324898,author_Fatemeh Oroojalian
paper_36324898,author_Davood Tofighi
paper_38058186,author_Ruofan Ding
paper_38058186,author_Xudong Zou
paper_38058186,author_Yangmei Qin
paper_38058186,author_Lihai Gong
paper_38058186,author_Hui Chen
paper_38058186,author_Xuelian Ma
paper_38058186,author_Shouhong Guang
paper_38058186,author_Chen Yu
paper_38058186,author_Gao Wang
paper_38058186,author_Lei Li
paper_24002779,author_W Wang
paper_24002779,author_X D Yu
paper_24002779,author_X Mo
paper_24002779,author_H B Zhang
paper_24002779,author_D M Zhu
paper_38959239,author_Xiaoying Hu
paper_38130247,author_Berit Hackenberg
paper_38130247,author_Karoline O'Brien
paper_38130247,author_Julia Döge
paper_38130247,author_Karl J Lackner
paper_38130247,author_Manfred E Beutel
paper_38130247,author_Thomas Münzel
paper_38130247,author_Philipp S Wild
paper_38130247,author_Norbert Pfeiffer
paper_38130247,author_Julian Chalabi
paper_38130247,author_Christoph Matthias
paper_38130247,author_Katharina Bahr-Hamm
paper_38585545,author_Atilla Cayir
paper_38585545,author_Ayberk Turkyilmaz
paper_38585545,author_Hannah Rabenstein
paper_38585545,author_Fadime Guven
paper_38585545,author_Yuksel Sumeyra Karagoz
paper_38585545,author_Dogus Vuralli
paper_38585545,author_Martin Wabitsch
paper_38585545,author_Huseyin Demirbilek
paper_38618552,author_Keiko Okumura
paper_38618552,author_Shuhei Ichikawa
paper_38618552,author_Hideki Wakabayashi
paper_38618552,author_Young Jae Hong
paper_38618552,author_Yuko Tokudome
paper_38618552,author_Yousuke Takemura
paper_38358139,author_M A Khan
paper_38358139,author_Mohammed Mahaboob Pasha
paper_38358139,author_M N Arjun
paper_38358139,author_Narayanan Subramanian
paper_38157660,author_Priyanka Purohit
paper_38157660,author_Debashis Barik
paper_38157660,author_Jarmani Dansana
paper_38157660,author_Biswa Ranjan Meher
paper_38036214,author_B Christina
paper_38036214,author_K Thanigaimani
paper_38036214,author_R Sudhakaran
paper_38036214,author_S Mohan
paper_38036214,author_Natarajan Arumugam
paper_38036214,author_Abdulrahman I Almansour
paper_38036214,author_Karthikeyan Perumal
paper_38092853,author_Alina Demkina
paper_38092853,author_Darya Slonova
paper_38092853,author_Viktor Mamontov
paper_38092853,author_Olga Konovalova
paper_38092853,author_Daria Yurikova
paper_38092853,author_Vladimir Rogozhin
paper_38092853,author_Vera Belova
paper_38092853,author_Dmitriy Korostin
paper_38092853,author_Dmitry Sutormin
paper_38092853,author_Konstantin Severinov
paper_38092853,author_Artem Isaev
paper_33515581,author_Hassan Karimi-Maleh
paper_33515581,author_Sara Ranjbari
paper_33515581,author_Bahareh Tanhaei
paper_33515581,author_Ali Ayati
paper_33515581,author_Yasin Orooji
paper_33515581,author_Marzieh Alizadeh
paper_33515581,author_Fatemeh Karimi
paper_33515581,author_Sadegh Salmanpour
paper_33515581,author_Jalal Rouhi
paper_33515581,author_Mika Sillanpää
paper_33515581,author_Fatih Sen
paper_32038260,author_Yu-Li Shen
paper_32038260,author_Yi-Ping Jiang
paper_32038260,author_Xiao-Qin Li
paper_32038260,author_Su-Juan Wang
paper_32038260,author_Ming-Hua Ma
paper_32038260,author_Chun-Yan Zhang
paper_32038260,author_Jian-Yong Zhu
paper_32038260,author_Khalid Rahman
paper_32038260,author_Li-Jun Zhang
paper_32038260,author_Xin Luan
paper_32038260,author_Hong Zhang
paper_22311349,author_Mona F Mahmoud
paper_22311349,author_Shimaa M El Shazly
paper_22311349,author_Waleed Barakat
paper_38199696,author_Jannatul Nyema
paper_38199696,author_Tilak Chandra Nath
paper_38199696,author_Md Jamal Uddin Bhuiyan
paper_38199696,author_Saiful Islam
paper_38199696,author_Kazi Mehetazul Islam
paper_38199696,author_Samiul Basir
paper_38199696,author_Nilotpal Dey
paper_38199696,author_Tiluttom Bhattacharjee
paper_38199696,author_Dongmin Lee
paper_33246827,author_Suliman Y Alomar
paper_33246827,author_Bassant M Barakat
paper_33246827,author_Mohamed Eldosoky
paper_33246827,author_Hoda Atef
paper_33246827,author_Abdelaty Shawky Mohamed
paper_33246827,author_Reda Elhawary
paper_33246827,author_Mohamed El-Shafey
paper_33246827,author_Amal M Youssef
paper_33246827,author_Amany Y Elkazaz
paper_33246827,author_Attia M Gabr
paper_33246827,author_Abdelhakeem A Elaskary
paper_33246827,author_Mohamed A K Salih
paper_33246827,author_Sultan Othman Alolayan
paper_33246827,author_Sawsan A Zaitone
paper_38198049,author_Mumin Alper Erdogan
paper_38198049,author_Orkun Gurbuz
paper_38198049,author_Mehmet Fatih Bozkurt
paper_38198049,author_Oytun Erbas
paper_38159716,author_Anna M Goddard
paper_38159716,author_Min-Guk Cho
paper_38159716,author_Lynn M Lerner
paper_38159716,author_Gaorav P Gupta
paper_38187256,author_Hossein Kamani
paper_38187256,author_Mehrnaz Hosseinzehi
paper_38187256,author_Mehdi Ghayebzadeh
paper_38187256,author_Ali Azari
paper_38187256,author_Seyed Davoud Ashrafi
paper_38187256,author_Hossein Abdipour
paper_38301078,author_Farzane Zare Ashrafi
paper_38301078,author_Tara Akhtarkhavari
paper_38301078,author_Zohreh Fattahi
paper_38301078,author_Maryam Asadnezhad
paper_38301078,author_Maryam Beheshtian
paper_38301078,author_Sanaz Arzhangi
paper_38301078,author_Hossein Najmabadi
paper_38301078,author_Kimia Kahrizi
paper_37483771,author_Zaib Ullah
paper_37483771,author_Amir Said
paper_37483771,author_Abdul Majid Khan
paper_37483771,author_Asad Ullah
paper_37483771,author_Shumaila Noreen
paper_37483771,author_Sajid Mahmood
paper_34136566,author_Azhar Rasul
paper_34136566,author_Ammara Riaz
paper_34136566,author_Wei Wei
paper_34136566,author_Iqra Sarfraz
paper_34136566,author_Mudassir Hassan
paper_34136566,author_Jiang Li
paper_34136566,author_Faryal Asif
paper_34136566,author_Şevki Adem
paper_34136566,author_Shazia Anwer Bukhari
paper_34136566,author_Muhammad Asrar
paper_34136566,author_Xiaomeng Li
paper_37585483,author_Jinjin Zhang
paper_37585483,author_Zixuan Li
paper_37585483,author_Arshad Ali
paper_37585483,author_Jinshu Wang
paper_37149655,author_Zhenjie Liao
paper_37149655,author_Lijuan Zhang
paper_34956575,author_Yabin Liu
paper_34956575,author_Yimin Wang
paper_34956575,author_Ya Shu
paper_34956575,author_Jing Zhu
paper_38302244,author_Manjari Dimri
paper_38302244,author_Goberdhan P Dimri
paper_38084250,author_Zahraa K Lawi
paper_38084250,author_Ahmed H Alkhammas
paper_38084250,author_Malek Elerouri
paper_38084250,author_Amara Ibtissem Ben
paper_38084250,author_Mohammed Baqur S Al-Shuhaib
paper_26934863,author_Kaiyao Hua
paper_26934863,author_Jiali Jin
paper_26934863,author_Junyong Zhao
paper_26934863,author_Jialu Song
paper_26934863,author_Hongming Song
paper_26934863,author_Dengfeng Li
paper_26934863,author_Niraj Maskey
paper_26934863,author_Bingkun Zhao
paper_26934863,author_Chenyang Wu
paper_26934863,author_Hui Xu
paper_26934863,author_Lin Fang
paper_34887940,author_Li Hou
paper_34887940,author_Qi Liu
paper_34887940,author_Jamel Nebhen
paper_34887940,author_Mueen Uddin
paper_34887940,author_Mujahid Ullah
paper_34887940,author_Naimat Ullah Khan
paper_35281604,author_V K Reshma
paper_35281604,author_Nancy Arya
paper_35281604,author_Sayed Sayeed Ahmad
paper_35281604,author_Ihab Wattar
paper_35281604,author_Sreenivas Mekala
paper_35281604,author_Shubham Joshi
paper_35281604,author_Daniel Krah
paper_38262339,author_Mashail A Alghamdi
paper_38262339,author_Fayiz M Reda
paper_38262339,author_Hemat K Mahmoud
paper_38262339,author_Safia M A Bahshwan
paper_38262339,author_Heba M Salem
paper_38262339,author_Wafaa Ahmed Alhazmi
paper_38262339,author_Abel-Fattah Salah Soror
paper_38262339,author_Nadeen G Mostafa
paper_38262339,author_Sally Attia
paper_38262339,author_Mazhar D A Mohamed
paper_38262339,author_Ahmed M Saad
paper_38262339,author_Khaled A El-Tarabily
paper_38262339,author_Asmaa Sayed Abdelgeliel
paper_38110131,author_Jiashan Li
paper_38110131,author_Zhao Zou
paper_38110131,author_Xiaohui Su
paper_38110131,author_Panyu Xu
paper_38110131,author_Hanqian Du
paper_38110131,author_Yuan Li
paper_38110131,author_Zehui Li
paper_38110131,author_Li Guo
paper_38110131,author_Na Lin
paper_38110131,author_Ying Xu
paper_33613927,author_Jingjing Yang
paper_33613927,author_Huichao Li
paper_33613927,author_Ning Shi
paper_33613927,author_Qifan Zhang
paper_33613927,author_Yanan Liu
paper_38089578,author_Katsuhito Sugai
paper_38089578,author_Miki Kawada-Matsuo
paper_38089578,author_Mi Nguyen-Tra Le
paper_38089578,author_Yo Sugawara
paper_38089578,author_Junzo Hisatsune
paper_38089578,author_Jumpei Fujiki
paper_38089578,author_Hidetomo Iwano
paper_38089578,author_Kotaro Tanimoto
paper_38089578,author_Motoyuki Sugai
paper_38089578,author_Hitoshi Komatsuzawa
paper_27878249,author_Xiu Zhang
paper_27878249,author_Dan Wu
paper_27878249,author_Mohanad Aldarouish
paper_27878249,author_Xiaodong Yin
paper_27878249,author_Chunyan Li
paper_27878249,author_Cailian Wang
paper_38151100,author_Luis Perez-de-Llano
paper_38151100,author_Ghislaine Scelo
paper_38151100,author_G Walter Canonica
paper_38151100,author_Wenjia Chen
paper_38151100,author_William Henley
paper_38151100,author_Désirée Larenas-Linnemann
paper_38151100,author_Matthew J Peters
paper_38151100,author_Paul E Pfeffer
paper_38151100,author_Trung N Tran
paper_38151100,author_Charlotte Suppli Ulrik
paper_38151100,author_Todor A Popov
paper_38151100,author_Mohsen Sadatsafavi
paper_38151100,author_Mark Hew
paper_38151100,author_Jorge Máspero
paper_38151100,author_Peter G Gibson
paper_38151100,author_George C Christoff
paper_38151100,author_J Mark Fitzgerald
paper_38151100,author_Carlos A Torres-Duque
paper_38151100,author_Celeste M Porsbjerg
paper_38151100,author_Nikolaos G Papadopoulos
paper_38151100,author_Andriana I Papaioannou
paper_38151100,author_Enrico Heffler
paper_38151100,author_Takashi Iwanaga
paper_38151100,author_Mona Al-Ahmad
paper_38151100,author_Piotr Kuna
paper_38151100,author_João A Fonseca
paper_38151100,author_Riyad Al-Lehebi
paper_38151100,author_Chin Kook Rhee
paper_38151100,author_Mariko Siyue Koh
paper_38151100,author_Borja G Cosio
paper_38151100,author_Diahn-Warng Perng Steve
paper_38151100,author_Bassam Mahboub
paper_38151100,author_Andrew N Menzies-Gow
paper_38151100,author_David J Jackson
paper_38151100,author_John Busby
paper_38151100,author_Liam G Heaney
paper_38151100,author_Pujan H Patel
paper_38151100,author_Eileen Wang
paper_38151100,author_Michael E Wechsler
paper_38151100,author_Alan Altraja
paper_38151100,author_Lauri Lehtimäki
paper_38151100,author_Arnaud Bourdin
paper_38151100,author_Leif Bjermer
paper_38151100,author_Lakmini Bulathsinhala
paper_38151100,author_Victoria Carter
paper_38151100,author_Ruth Murray
paper_38151100,author_Aaron Beastall
paper_38151100,author_Eve Denton
paper_38151100,author_David B Price
paper_38008721,author_Lucie Heczko
paper_38008721,author_Viktor Hlaváč
paper_38008721,author_Petr Holý
paper_38008721,author_Pavel Dvořák
paper_38008721,author_Václav Liška
paper_38008721,author_Ondřej Vyčítal
paper_38008721,author_Ondřej Fiala
paper_38008721,author_Pavel Souček
paper_38039530,author_Cristina A Pelaez-Sanchez
paper_38039530,author_Marcos Pajaron-Guerrero
paper_38039530,author_Angelina Rodríguez-Caballero
paper_38039530,author_Cristina Ruiz Calderón
paper_38039530,author_Carla Mora
paper_38039530,author_Rubén Martín-Láez
paper_38039530,author_Isabel Sampedro
paper_38039530,author_Carlos Velásquez
paper_35528529,author_Yi Xu
paper_35528529,author_Xin Sun
paper_35528529,author_Jing Chen
paper_35528529,author_Jinbiao Xu
paper_35528529,author_Junshui Wei
paper_37955128,author_Souad A El-Metwally
paper_37955128,author_Hazem Elkady
paper_37955128,author_Mohamed Hagras
paper_37955128,author_Eslam B Elkaeed
paper_37955128,author_Bshra A Alsfouk
paper_37955128,author_Ahmed S Doghish
paper_37955128,author_Ibrahim M Ibrahim
paper_37955128,author_Mohammed S Taghour
paper_37955128,author_Dalal Z Husein
paper_37955128,author_Ahmed M Metwaly
paper_37955128,author_Ibrahim H Eissa
paper_37961350,author_Xihao Li
paper_37961350,author_Han Chen
paper_37961350,author_Margaret Sunitha Selvaraj
paper_37961350,author_Eric Van Buren
paper_37961350,author_Hufeng Zhou
paper_37961350,author_Yuxuan Wang
paper_37961350,author_Ryan Sun
paper_37961350,author_Zachary R McCaw
paper_37961350,author_Zhi Yu
paper_37961350,author_Donna K Arnett
paper_37961350,author_Joshua C Bis
paper_37961350,author_John Blangero
paper_37961350,author_Eric Boerwinkle
paper_37961350,author_Donald W Bowden
paper_37961350,author_Jennifer A Brody
paper_37961350,author_Brian E Cade
paper_37961350,author_April P Carson
paper_37961350,author_Jenna C Carlson
paper_37961350,author_Nathalie Chami
paper_37961350,author_Yii-Der Ida Chen
paper_37961350,author_Joanne E Curran
paper_37961350,author_Paul S de Vries
paper_37961350,author_Myriam Fornage
paper_37961350,author_Nora Franceschini
paper_37961350,author_Barry I Freedman
paper_37961350,author_Charles Gu
paper_37961350,author_Nancy L Heard-Costa
paper_37961350,author_Jiang He
paper_37961350,author_Lifang Hou
paper_37961350,author_Yi-Jen Hung
paper_37961350,author_Marguerite R Irvin
paper_37961350,author_Robert C Kaplan
paper_37961350,author_Sharon L R Kardia
paper_37961350,author_Tanika Kelly
paper_37961350,author_Iain Konigsberg
paper_37961350,author_Charles Kooperberg
paper_37961350,author_Brian G Kral
paper_37961350,author_Changwei Li
paper_37961350,author_Ruth J F Loos
paper_37961350,author_Michael C Mahaney
paper_37961350,author_Lisa W Martin
paper_37961350,author_Rasika A Mathias
paper_37961350,author_Ryan L Minster
paper_37961350,author_Braxton D Mitchell
paper_37961350,author_May E Montasser
paper_37961350,author_Alanna C Morrison
paper_37961350,author_Nicholette D Palmer
paper_37961350,author_Patricia A Peyser
paper_37961350,author_Bruce M Psaty
paper_37961350,author_Laura M Raffield
paper_37961350,author_Susan Redline
paper_37961350,author_Alexander P Reiner
paper_37961350,author_Stephen S Rich
paper_37961350,author_Colleen M Sitlani
paper_37961350,author_Jennifer A Smith
paper_37961350,author_Kent D Taylor
paper_37961350,author_Hemant Tiwari
paper_37961350,author_Ramachandran S Vasan
paper_37961350,author_Zhe Wang
paper_37961350,author_Lisa R Yanek
paper_37961350,author_Bing Yu
paper_37961350,author_
paper_37961350,author_Kenneth M Rice
paper_37961350,author_Jerome I Rotter
paper_37961350,author_Gina M Peloso
paper_37961350,author_Pradeep Natarajan
paper_37961350,author_Zilin Li
paper_37961350,author_Zhonghua Liu
paper_37961350,author_Xihong Lin
paper_24671202,author_Guo Li
paper_24671202,author_Hui-qian Wang
paper_24671202,author_Li-hui Wang
paper_24671202,author_Ru-ping Chen
paper_24671202,author_Jun-ping Liu
paper_38332831,author_H V Rasika Dias
paper_38332831,author_Devaborniny Parasar
paper_38332831,author_Andrey A Yakovenko
paper_38332831,author_Peter W Stephens
paper_38332831,author_Álvaro Muñoz-Castro
paper_38332831,author_Mukundam Vanga
paper_38332831,author_Pavel Mykhailiuk
paper_38332831,author_Evgeniy Slobodyanyuk
paper_38132466,author_You-Chang Oh
paper_38132466,author_Yun Hee Jeong
paper_38132466,author_Hye Jin Yang
paper_38132466,author_Wei Li
paper_38132466,author_Jin Yeul Ma
paper_39114384,author_Faiza Iqbal
paper_39114384,author_N Siva
paper_39114384,author_Manasa Kolibylu Raghupathy
paper_39114384,author_Leslie Edward S Lewis
paper_39114384,author_Apurv Barche
paper_39114384,author_Jayashree Purkayastha
paper_39114384,author_Baby S Nayak
paper_32596385,author_Yingqi Zhang
paper_32596385,author_Yeqing Sun
paper_32596385,author_Shenghui Liao
paper_32596385,author_Shimin Chang
paper_38199067,author_Dipti Tripathi
paper_38199067,author_Amit Manhas
paper_38199067,author_Chikage Noishiki
paper_38199067,author_David Wu
paper_38199067,author_Shaunak Adkar
paper_38199067,author_Karim Sallam
paper_38199067,author_Eri Fukaya
paper_38199067,author_Nicholas J Leeper
paper_38199067,author_Nazish Sayed
paper_38220264,author_Hou-Qun Yuan
paper_38220264,author_Yi-Fan Xia
paper_38220264,author_Yu-Fei Zhong
paper_38220264,author_Wei Li
paper_38220264,author_Hongda Zhu
paper_38220264,author_Ran Wang
paper_38220264,author_Peiyao Chen
paper_38220264,author_Zhiming Gao
paper_38220264,author_Xiangwei Zhu
paper_38220264,author_Yan-Xia Li
paper_38220264,author_Guang-Ming Bao
paper_35126624,author_Yunna Song
paper_35126624,author_Wenjing Zhang
paper_35126624,author_Qingjiang Li
paper_35126624,author_Wenhui Ma
paper_33327889,author_Yongqin Cai
paper_33327889,author_Kai Zhang
paper_33327889,author_Liya Cao
paper_33327889,author_Hong Sun
paper_33327889,author_Honggang Wang
paper_38585551,author_Murat Erdogan
paper_38585551,author_Suleyman Sunkak
paper_38585551,author_Oguzhan Bahadır
paper_38585551,author_Muhammet Ensar Doğan
paper_38585551,author_Yasin Ada
paper_38585551,author_Burhan Balta
paper_38193087,author_Geovane Marques Ferreira
paper_38193087,author_Felipe Alves Clarindo
paper_38193087,author_Ágata Lopes Ribeiro
paper_38193087,author_Letícia Gomes-de-Pontes
paper_38193087,author_Luciana Debortoli de Carvalho
paper_38193087,author_Olindo Assis Martins-Filho
paper_38193087,author_Flávio Guimarães da Fonseca
paper_38193087,author_Mauro Martins Teixeira
paper_38193087,author_Adriano de Paula Sabino
paper_38193087,author_Mathew Suji Eapen
paper_38193087,author_David L Morris
paper_38193087,author_Sarah J Valle
paper_38193087,author_Jordana Grazziela Alves Coelho-Dos-Reis
paper_34785835,author_Raazia Gul
paper_34785835,author_Nazima Ellahi
paper_34785835,author_Mamdouh Abdulaziz Saleh Al-Faryan
paper_39484061,author_Dina V Diaz
paper_39484061,author_Leilanie A Nicodemus
paper_39484061,author_Evangeline L Parena-Santiago
paper_39484061,author_Marie Elaine V Capalla
paper_39484061,author_Ronnie Z Samoro
paper_39484061,author_Bryna Kimberly Bayate-Jabines
paper_39484061,author_Jessie F Orcasitas
paper_39484061,author_MiranilaMiranila Hernandez-Matibag
paper_39484061,author_Ronnel S Matibag
paper_39484061,author_Janet C Bernardo
paper_39484061,author_Erica Frances H Garcia
paper_39484061,author_Maarten Jhi Beekman
paper_38171269,author_Kashish Madaan
paper_38171269,author_Shivani Sharma
paper_38171269,author_Anu Kalia
paper_38837478,author_Shidie Jin
paper_38837478,author_Zimin Jin
paper_38837478,author_Wenlong Zhou
paper_38837478,author_Jing Jin
paper_38837478,author_Yuqiang Sun
paper_38837478,author_Zihao Jin
paper_38110546,author_Luca Elli
paper_38110546,author_Daniel Leffler
paper_38110546,author_Christophe Cellier
paper_38110546,author_Benjamin Lebwohl
paper_38110546,author_Carolina Ciacci
paper_38110546,author_Michael Schumann
paper_38110546,author_Knut E A Lundin
paper_38110546,author_Stefania Chetcuti Zammit
paper_38110546,author_Reena Sidhu
paper_38110546,author_Leda Roncoroni
paper_38110546,author_Julio C Bai
paper_38110546,author_Anne R Lee
paper_38110546,author_Melinda Dennis
paper_38110546,author_Marie E Robert
paper_38110546,author_Kamran Rostami
paper_38110546,author_Sherine Khater
paper_38110546,author_Isabel Comino
paper_38110546,author_Angel Cebolla
paper_38110546,author_Federica Branchi
